1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinSF1,BsmtFinSF2,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtFullBath,BsmtHalfBath,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtUnfSF,CentralAir_N,CentralAir_Y,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,EnclosedPorch,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Po,FireplaceQu_TA,Fireplaces,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,FullBath,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageArea,GarageCars,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_Po,GarageQual_TA,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageYrBlt,GrLivArea,HalfBath,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,KitchenAbvGr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,LotArea,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotFrontage,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LowQualFinSF,MSSubClass,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrArea,MiscVal,MoSold,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,OpenPorchSF,OverallCond,OverallQual,PavedDrive_N,PavedDrive_P,PavedDrive_Y,PoolArea,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,ScreenPorch,Street_Grvl,Street_Pave,TotRmsAbvGrd,TotalBsmtSF,Utilities_AllPub,Utilities_NoSeWa,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
1178,0,0,3,True,False,False,False,False,False,False,False,True,False,False,False,True,1084,0,False,True,False,False,False,False,False,False,False,False,False,True,0,1,False,False,True,False,92,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,False,True,False,False,False,False,1,False,False,False,False,False,False,True,439,2,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,1973.0,1178,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,True,False,False,False,False,True,True,False,False,10000,False,False,False,False,True,80.0,False,False,False,True,0,20,False,False,False,True,False,0.0,0,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,6,5,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,157000,False,False,False,False,False,False,False,False,True,0,False,True,5,1176,True,False,224,1973,2000,2008
1325,1093,0,3,True,False,False,False,False,False,False,False,True,False,True,False,False,1173,0,False,False,True,False,False,False,False,False,False,False,False,True,1,0,False,False,True,False,138,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,216,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,False,False,True,False,False,False,2,False,False,False,False,False,False,True,983,3,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,1993.0,2418,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1,False,False,True,False,False,False,False,True,True,False,False,10542,False,False,False,False,True,96.0,False,False,False,True,0,60,False,False,False,True,False,651.0,0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,154,5,7,False,False,True,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,341000,False,False,False,False,False,False,False,False,True,0,False,True,9,1311,True,False,250,1993,1994,2008
971,0,0,3,True,False,False,False,False,False,False,False,True,False,True,False,False,523,0,True,False,False,False,False,False,False,False,False,False,False,True,0,0,False,False,True,False,448,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1,False,True,False,False,False,False,1,False,False,False,False,False,False,True,300,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,1969.0,971,1,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,False,True,False,False,False,True,True,False,False,9920,False,False,False,False,True,69.0,True,False,False,False,0,20,False,False,False,True,False,0.0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6,5,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,128500,False,False,False,False,False,False,False,False,True,0,False,True,5,971,True,False,0,1969,1969,2006
1742,0,0,2,True,False,False,False,False,False,False,False,True,False,True,False,False,1148,0,False,False,True,False,False,False,False,False,False,False,False,True,1,0,False,False,True,False,594,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,234,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,False,False,True,False,False,False,2,False,False,False,False,False,False,True,564,2,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,1985.0,1742,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,True,False,False,False,True,False,False,True,False,6563,False,True,False,False,False,69.0,True,False,False,False,0,120,False,False,False,True,False,0.0,0,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,28,5,8,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,275000,False,False,False,False,False,False,False,False,True,0,False,True,5,1742,True,False,114,1985,1985,2006
848,0,0,1,False,False,False,False,True,False,False,False,True,True,False,False,False,662,0,False,False,True,False,False,False,False,False,False,False,False,True,1,0,False,False,True,False,186,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,False,False,True,False,False,False,1,False,False,False,False,False,False,True,420,2,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,2004.0,848,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,True,False,False,False,False,True,True,False,False,4426,False,False,False,False,True,69.0,False,False,False,True,0,120,False,False,False,False,True,169.0,0,5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,6,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,143000,False,False,False,False,False,False,False,False,True,0,False,True,3,848,True,False,160,2004,2004,2010
864,0,0,3,True,False,False,False,False,False,False,False,True,False,False,False,True,191,0,True,False,False,False,False,False,False,False,False,False,False,True,0,0,False,False,False,True,673,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,False,True,False,False,False,False,1,False,False,False,False,False,False,True,463,2,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1994.0,864,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,False,True,False,False,False,True,True,False,False,8120,False,False,False,False,True,70.0,False,False,False,True,0,20,False,False,False,True,False,0.0,0,7,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,7,4,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,124500,False,False,False,False,False,False,False,False,True,0,False,True,5,864,True,False,0,1970,1970,2009
997,473,0,4,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0,False,False,False,False,False,True,False,False,False,False,False,True,0,0,False,False,False,True,941,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,False,False,True,False,False,False,2,False,False,False,False,False,False,True,548,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1958.0,1470,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,1,False,False,False,True,False,False,False,True,True,False,False,8172,False,False,False,False,True,60.0,False,False,False,True,0,50,False,False,False,True,False,0.0,0,5,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,6,4,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,135000,False,False,False,False,False,False,False,False,True,156,False,True,7,941,True,False,0,1954,1972,2008
1698,0,0,3,True,False,False,False,False,False,False,False,True,False,False,False,True,1234,0,False,False,True,False,False,False,False,False,False,False,False,True,1,0,True,False,False,False,464,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,False,False,True,False,False,False,2,False,False,False,False,False,False,True,768,3,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,2007.0,1698,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,True,False,False,False,False,False,False,True,True,False,False,13286,False,False,False,False,True,86.0,True,False,False,False,0,20,False,False,False,True,False,340.0,0,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,64,5,9,False,False,True,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,320000,False,False,False,False,False,False,False,False,True,0,False,True,8,1698,True,False,327,2007,2008,2009
864,0,0,3,True,False,False,False,False,False,False,False,True,False,False,False,True,375,239,True,False,False,False,False,False,False,True,False,False,False,False,0,0,False,False,False,True,250,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,False,True,False,False,False,False,1,False,False,False,False,False,False,True,660,2,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1989.0,864,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,True,False,False,False,False,True,True,False,False,6960,False,False,False,False,True,60.0,False,False,False,True,0,20,False,False,False,True,False,0.0,500,11,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,6,4,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,120500,False,False,False,False,False,False,False,False,True,0,False,True,5,864,True,False,96,1970,1970,2009
1680,0,182,3,True,False,False,False,False,False,False,False,True,False,False,False,True,808,0,False,False,True,False,False,False,False,False,False,False,False,True,1,0,False,False,True,False,72,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1,False,True,False,False,False,False,2,False,False,False,False,False,False,True,540,2,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,1988.0,1680,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,True,False,False,False,False,True,True,False,False,21695,True,False,False,False,False,69.0,True,False,False,False,0,20,False,False,False,True,False,260.0,0,12,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,9,6,False,False,True,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,222000,False,False,False,False,False,False,False,False,True,0,False,True,5,880,True,False,292,1988,2007,2009
1232,0,0,2,True,False,False,False,False,False,False,False,True,True,False,False,False,724,0,False,False,True,False,False,False,False,False,False,False,False,True,1,0,False,False,True,False,508,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,False,False,True,False,False,False,2,False,False,False,False,False,False,True,632,2,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,2007.0,1232,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,True,False,False,False,False,True,True,False,False,7314,False,False,False,False,True,64.0,False,False,False,True,0,20,False,False,False,True,False,82.0,0,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,7,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,194500,False,False,False,False,False,False,False,False,True,0,False,True,6,1232,True,False,132,2007,2007,2009
1776,0,0,4,False,False,True,False,False,False,False,False,True,False,False,False,True,0,0,False,False,False,False,False,True,False,False,False,False,False,True,1,0,False,False,False,True,1584,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,False,True,False,False,False,False,2,False,False,False,False,False,False,True,888,3,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1968.0,1776,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,False,False,False,True,False,False,False,True,True,False,False,11475,True,False,False,False,False,85.0,False,False,False,True,0,90,False,False,False,True,False,95.0,0,7,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,25,5,5,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,110000,True,False,False,False,False,False,False,False,False,0,False,True,9,1584,True,False,0,1958,1958,2009
